ground_truth,prediction,upper,lower
66.67,57.511566,68.61240816871435,64.72759183128565
30.5,59.47342,32.442408168714344,28.557591831285652
47.0,64.89561,48.942408168714344,45.057591831285656
70.0,67.26427,71.94240816871435,68.05759183128565
39.0,65.05584,40.942408168714344,37.057591831285656
48.5,62.611977,50.442408168714344,46.557591831285656
44.2,47.06449,46.14240816871435,42.25759183128566
62.51,69.12164,64.45240816871434,60.567591831285654
71.5,69.03032,73.44240816871435,69.55759183128565
78.8,68.882034,80.74240816871435,76.85759183128565
34.47,41.199463,36.41240816871434,32.527591831285655
30.43,71.7766,32.372408168714344,28.487591831285652
74.1,69.6151,76.04240816871435,72.15759183128564
56.0,60.198112,57.942408168714344,54.057591831285656
75.0,66.98864,76.94240816871435,73.05759183128565
65.0,57.623184,66.94240816871435,63.057591831285656
67.0,70.48049,68.94240816871435,65.05759183128565
45.3,62.48088,47.24240816871434,43.35759183128565
70.2,64.28267,72.14240816871435,68.25759183128565
60.2,57.96496,62.14240816871435,58.25759183128566
60.0,72.63435,61.942408168714344,58.057591831285656
69.5,66.71477,71.44240816871435,67.55759183128565
66.0,68.35039,67.94240816871435,64.05759183128565
57.0,52.83702,58.942408168714344,55.057591831285656
56.0,53.670135,57.942408168714344,54.057591831285656
74.2,65.2653,76.14240816871435,72.25759183128565
28.92,56.832375,30.86240816871435,26.977591831285654
69.41,62.255722,71.35240816871435,67.46759183128565
60.2,40.499626,62.14240816871435,58.25759183128566
63.0,56.136536,64.94240816871435,61.057591831285656
61.61,55.982254,63.552408168714344,59.667591831285655
29.0,51.786636,30.942408168714348,27.057591831285652
68.1,61.831543,70.04240816871435,66.15759183128564
71.1,65.2653,73.04240816871435,69.15759183128564
70.8,59.62876,72.50961551507869,69.0903844849213
62.5,60.13446,64.2096155150787,60.790384484921304
67.9,54.918747,69.6096155150787,66.19038448492131
60.13,47.220463,61.8396155150787,58.42038448492131
60.38,54.113777,62.0896155150787,58.67038448492131
53.11,64.77975,54.819615515078695,51.400384484921304
69.83,72.535736,71.5396155150787,68.1203844849213
64.3,59.769035,66.00961551507869,62.5903844849213
51.0,58.683174,52.709615515078696,49.290384484921304
70.59,65.81835,72.2996155150787,68.88038448492131
69.2,71.47798,70.9096155150787,67.49038448492131
59.91,55.379684,61.61961551507869,58.2003844849213
62.49,65.72878,64.1996155150787,60.780384484921306
72.0,69.0368,73.7096155150787,70.2903844849213
30.0,34.349335,31.709615515078696,28.290384484921304
63.0,65.24895,64.7096155150787,61.290384484921304
44.0,56.995766,45.709615515078696,42.290384484921304
72.0,69.264496,73.7096155150787,70.2903844849213
67.0,54.32325,68.7096155150787,65.2903844849213
35.0,44.07338,36.709615515078696,33.290384484921304
64.3,59.97413,66.00961551507869,62.5903844849213
64.0,66.65934,65.7096155150787,62.290384484921304
63.17,65.97284,64.8796155150787,61.460384484921306
71.0,66.66838,72.7096155150787,69.2903844849213
51.0,58.82859,52.709615515078696,49.290384484921304
53.5,55.50913,55.209615515078696,51.790384484921304
70.8,54.08239,72.50961551507869,69.0903844849213
51.38,53.900917,53.0896155150787,49.67038448492131
62.0,57.90886,63.709615515078696,60.290384484921304
56.3,63.148277,58.00961551507869,54.5903844849213
56.0,50.79427,57.709615515078696,54.290384484921304
68.2,65.11943,69.9096155150787,66.49038448492131
71.0,66.08941,72.7096155150787,69.2903844849213
59.4,61.98854,61.109615515078694,57.6903844849213
58.0,60.482635,59.709615515078696,56.290384484921304
52.53,59.1007,54.2396155150787,50.820384484921306
70.73,66.66838,72.4396155150787,69.02038448492131
63.0,55.128426,64.7096155150787,61.290384484921304
66.3,69.93585,68.00961551507869,64.5903844849213
76.0,70.778534,77.7096155150787,74.2903844849213
69.89,73.945564,71.5996155150787,68.1803844849213
48.4,54.114166,50.109615515078694,46.6903844849213
40.0,37.77941,41.709615515078696,38.290384484921304
64.0,55.625084,65.7096155150787,62.290384484921304
68.0,54.575104,69.7096155150787,66.2903844849213
71.2,64.377144,72.9096155150787,69.49038448492131
51.2,65.948586,52.9096155150787,49.49038448492131
64.5,68.98249,66.2096155150787,62.790384484921304
70.0,67.098976,71.7096155150787,68.2903844849213
70.9,73.50002,72.6096155150787,69.19038448492131
59.31,68.400276,61.0196155150787,57.60038448492131
58.8,61.04722,60.50961551507869,57.0903844849213
68.0,65.057594,69.7096155150787,66.2903844849213
62.7,60.601913,64.4096155150787,60.99038448492131
48.9,64.50291,50.609615515078694,47.1903844849213
69.0,71.14836,70.7096155150787,67.2903844849213
52.97,50.586838,54.679615515078694,51.2603844849213
49.0,52.945557,50.709615515078696,47.290384484921304
69.0,59.652298,70.7096155150787,67.2903844849213
49.0,57.982384,50.709615515078696,47.290384484921304
62.64,56.408707,64.3496155150787,60.930384484921305
61.03,55.80939,62.7396155150787,59.320384484921306
52.29,55.90197,53.999615515078695,50.580384484921304
67.0,60.077133,68.7096155150787,65.2903844849213
65.0,67.69084,66.7096155150787,63.290384484921304
59.62,56.45912,61.32961551507869,57.9103844849213
61.32,55.237213,63.029615515078696,59.610384484921305
65.36,67.65103,67.0696155150787,63.650384484921304
61.9,59.12748,63.609615515078694,60.1903844849213
73.37,70.23888,75.0796155150787,71.66038448492131
66.77,72.20984,68.47961551507869,65.0603844849213
66.0,58.97962,67.7096155150787,64.2903844849213
57.0,61.121452,58.709615515078696,55.290384484921304
57.0,65.806725,58.709615515078696,55.290384484921304
75.3,67.70952,77.00961551507869,73.5903844849213
60.5,56.695198,62.209615515078696,58.790384484921304
71.3,59.932426,73.00961551507869,69.5903844849213
63.0,64.893974,64.7096155150787,61.290384484921304
63.63,66.59616,65.3396155150787,61.92038448492131
23.6,39.8169,25.309615515078697,21.890384484921306
50.3,55.280506,52.00961551507869,48.5903844849213
72.0,62.114708,73.7096155150787,70.2903844849213
65.41,63.132973,67.11961551507869,63.7003844849213
59.6,67.506775,61.3096155150787,57.890384484921306
65.0,61.045143,67.09640556687845,62.903594433121555
58.66,55.798294,60.75640556687844,56.56359443312155
56.1,62.274323,58.19640556687845,54.003594433121556
65.95,49.874603,68.04640556687845,63.85359443312156
74.1,71.010025,76.19640556687844,72.00359443312155
70.55,64.829704,72.64640556687844,68.45359443312155
73.08,66.63323,75.17640556687844,70.98359443312155
41.0,47.14341,43.096405566878445,38.903594433121555
65.0,61.16857,67.09640556687845,62.903594433121555
61.8,52.301388,63.89640556687844,59.70359443312155
60.4,66.467094,62.496405566878444,58.30359443312155
49.73,61.517197,51.82640556687844,47.63359443312155
51.0,56.716354,53.096405566878445,48.903594433121555
69.3,64.0828,71.39640556687844,67.20359443312155
72.1,65.8196,74.19640556687844,70.00359443312155
30.0,45.842117,32.096405566878445,27.903594433121558
28.0,40.88491,30.096405566878442,25.903594433121558
60.9,64.43464,62.996405566878444,58.80359443312155
59.0,54.189766,61.096405566878445,56.903594433121555
42.4,57.916893,44.496405566878444,40.30359443312155
51.4,57.07128,53.496405566878444,49.30359443312155
48.0,45.425163,50.096405566878445,45.903594433121555
39.0,51.135246,41.096405566878445,36.903594433121555
61.0,55.899605,63.096405566878445,58.903594433121555
45.0,57.428955,47.096405566878445,42.903594433121555
38.0,55.874756,40.096405566878445,35.903594433121555
53.73,63.59218,55.82640556687844,51.63359443312155
71.0,66.750755,73.09640556687845,68.90359443312155
43.0,62.764664,45.096405566878445,40.903594433121555
56.0,59.333145,58.096405566878445,53.903594433121555
56.2,58.780838,58.29640556687845,54.10359443312156
43.47,48.098778,45.566405566878444,41.37359443312155
47.0,56.7825,49.096405566878445,44.903594433121555
66.0,59.445694,68.09640556687845,63.903594433121555
67.0,61.78338,69.09640556687845,64.90359443312155
60.0,62.916412,62.096405566878445,57.903594433121555
60.0,57.467094,62.096405566878445,57.903594433121555
67.1,71.75635,69.19640556687844,65.00359443312155
74.09,56.73726,76.18640556687845,71.99359443312156
70.7,55.61599,72.79640556687845,68.60359443312156
59.6,64.64024,61.69640556687845,57.503594433121556
71.0,64.01918,73.09640556687845,68.90359443312155
50.0,55.899605,52.096405566878445,47.903594433121555
74.8,63.198486,76.89640556687844,72.70359443312155
74.5,70.45637,76.59640556687845,72.40359443312155
69.1,63.56624,71.19640556687844,67.00359443312155
69.4,66.094215,71.49640556687845,67.30359443312156
45.9,60.177956,47.996405566878444,43.80359443312155
25.0,52.211456,27.096405566878442,22.903594433121558
62.0,58.816406,64.09640556687845,59.903594433121555
63.3,54.26272,65.39640556687844,61.20359443312155
63.71,70.07147,65.80640556687844,61.613594433121555
66.1,68.6974,68.19640556687844,64.00359443312155
63.6,60.798927,65.69640556687844,61.503594433121556
54.62,64.23375,56.71640556687844,52.52359443312155
54.5,64.07459,56.596405566878445,52.403594433121555
49.0,55.179436,51.096405566878445,46.903594433121555
65.5,60.977676,67.59640556687845,63.403594433121555
56.0,62.274323,58.096405566878445,53.903594433121555
56.3,65.55532,58.39640556687844,54.20359443312155
63.0,58.389122,65.09640556687845,60.903594433121555
55.0,57.87693,57.096405566878445,52.903594433121555
67.0,64.31399,69.09640556687845,64.90359443312155
70.2,61.55835,72.29640556687845,68.10359443312156
52.38,58.70803,54.47640556687845,50.28359443312156
62.0,65.379105,64.09640556687845,59.903594433121555
69.2,65.13111,71.29640556687845,67.10359443312156
59.8,56.750084,61.89640556687844,57.70359443312155
65.4,59.52639,67.49640556687845,63.30359443312156
68.7,72.01094,70.79640556687845,66.60359443312156
71.43,58.497917,73.52640556687845,69.33359443312156
61.56,53.758217,63.65640556687845,59.46359443312156
63.5,67.40359,65.59640556687845,61.403594433121555
58.43,61.470078,60.526405566878445,56.333594433121554
57.09,59.452682,59.18640556687845,54.99359443312156
60.67,68.375946,62.76640556687845,58.573594433121556
61.0,66.39962,63.096405566878445,58.903594433121555
63.0,68.42499,65.09640556687845,60.903594433121555
24.9,37.843006,26.99640556687844,22.803594433121557
41.0,51.8724,43.096405566878445,38.903594433121555
45.0,51.79547,47.096405566878445,42.903594433121555
27.0,49.84707,29.096405566878442,24.903594433121558
61.0,68.70075,62.649427041127026,59.350572958872974
45.96,53.985893,47.60942704112703,44.310572958872974
66.0,68.46449,67.64942704112703,64.35057295887297
73.2,66.912704,74.84942704112703,71.55057295887298
68.6,65.06291,70.24942704112702,66.95057295887297
61.0,70.862465,62.649427041127026,59.350572958872974
62.0,58.614456,63.649427041127026,60.350572958872974
53.0,48.244476,54.649427041127026,51.350572958872974
69.8,62.623657,71.44942704112702,68.15057295887297
65.4,60.11207,67.04942704112703,63.75057295887298
69.82,66.51711,71.46942704112702,68.17057295887297
61.18,65.602455,62.829427041127026,59.53057295887297
66.8,60.859474,68.44942704112702,65.15057295887297
67.0,70.314026,68.64942704112703,65.35057295887297
72.0,70.314026,73.64942704112703,70.35057295887297
71.0,67.92474,72.64942704112703,69.35057295887297
47.0,50.832905,48.649427041127026,45.350572958872974
60.5,56.820686,62.149427041127026,58.850572958872974
84.0,61.293213,85.64942704112703,82.35057295887297
62.0,59.212914,63.649427041127026,60.350572958872974
47.9,61.280952,49.549427041127025,46.25057295887297
60.0,68.32987,61.649427041127026,58.350572958872974
62.0,64.32292,63.649427041127026,60.350572958872974
62.48,64.746635,64.12942704112702,60.83057295887297
57.9,62.54093,59.549427041127025,56.25057295887297
71.2,66.41542,72.84942704112703,69.55057295887298
73.0,68.13281,74.64942704112703,71.35057295887297
68.0,71.37729,69.64942704112703,66.35057295887297
56.8,54.119408,58.449427041127024,55.15057295887297
48.0,51.66079,49.649427041127026,46.350572958872974
56.11,53.43273,57.759427041127026,54.46057295887297
52.0,54.042473,53.649427041127026,50.350572958872974
72.84,62.734512,74.48942704112703,71.19057295887298
56.0,47.596684,57.649427041127026,54.350572958872974
70.0,57.876053,71.64942704112703,68.35057295887297
67.8,64.99951,69.44942704112702,66.15057295887297
58.7,63.74752,60.34942704112703,57.050572958872976
70.0,55.742477,71.64942704112703,68.35057295887297
50.0,52.692627,51.649427041127026,48.350572958872974
73.5,71.04895,75.14942704112703,71.85057295887297
68.0,65.256584,69.64942704112703,66.35057295887297
50.48,56.049057,52.12942704112702,48.83057295887297
73.2,71.04895,74.84942704112703,71.55057295887298
40.04,50.354515,41.689427041127026,38.39057295887297
56.4,62.407333,58.049427041127025,54.75057295887297
67.9,58.18502,69.54942704112703,66.25057295887298
66.2,68.133995,67.84942704112703,64.55057295887298
63.6,67.219696,65.24942704112702,61.950572958872975
74.0,68.61908,75.64942704112703,72.35057295887297
76.0,60.32094,77.64942704112703,74.35057295887297
74.3,67.78463,75.94942704112702,72.65057295887297
67.96,73.51628,69.60942704112702,66.31057295887297
73.1,64.85076,74.74942704112702,71.45057295887297
69.0,55.90725,70.64942704112703,67.35057295887297
54.0,57.386566,55.649427041127026,52.350572958872974
58.0,66.72068,59.649427041127026,56.350572958872974
60.0,64.759544,61.649427041127026,58.350572958872974
74.2,70.28843,75.84942704112703,72.55057295887298
70.16,65.24259,71.80942704112702,68.51057295887297
69.37,60.95971,71.01942704112703,67.72057295887298
67.0,60.435738,68.64942704112703,65.35057295887297
52.0,54.250328,53.649427041127026,50.350572958872974
76.0,68.09815,77.64942704112703,74.35057295887297
70.4,63.51877,72.04942704112703,68.75057295887298
66.2,57.926506,67.84942704112703,64.55057295887298
54.15,57.392746,55.799427041127025,52.50057295887297
68.69,60.937485,70.33942704112702,67.04057295887297
42.6,53.352936,44.24942704112703,40.950572958872975
52.1,58.608215,53.74942704112703,50.450572958872975
70.0,63.705338,71.64942704112703,68.35057295887297
43.2,60.642,44.84942704112703,41.550572958872976
75.1,62.3096,76.74942704112702,73.45057295887297
49.8,56.323593,51.449427041127024,48.15057295887297
40.95,52.989212,42.59942704112703,39.300572958872976
49.0,58.113403,50.649427041127026,47.350572958872974
54.3,63.80893,55.949427041127024,52.65057295887297
53.6,61.667862,55.24942704112703,51.950572958872975
60.05,54.444084,61.699427041127024,58.40057295887297
70.0,55.742477,71.64942704112703,68.35057295887297
57.58,59.755653,59.229427041127025,55.93057295887297
57.2,54.119408,58.84942704112703,55.550572958872976
57.3,61.026314,58.949427041127024,55.65057295887297
66.0,58.818123,67.64942704112703,64.35057295887297
72.48,67.94352,74.12942704112703,70.83057295887298
61.34,57.329994,63.03236167702218,59.647638322977826
67.1,58.240883,68.79236167702217,65.40763832297782
65.7,59.747513,67.39236167702218,64.00763832297783
69.1,60.560432,70.79236167702217,67.40763832297782
64.8,71.00206,66.49236167702217,63.10763832297782
61.48,64.893906,63.172361677022174,59.78763832297782
66.3,64.28342,67.99236167702217,64.60763832297782
64.6,66.73483,66.29236167702217,62.90763832297782
74.7,69.84301,76.39236167702218,73.00763832297783
61.26,63.940346,62.952361677022175,59.56763832297782
73.73,68.9527,75.42236167702218,72.03763832297783
63.18,66.09899,64.87236167702217,61.48763832297782
58.67,70.95178,60.36236167702218,56.977638322977825
57.64,64.55964,59.33236167702218,55.947638322977824
69.7,64.96342,71.39236167702218,68.00763832297783
61.7,59.90172,63.39236167702218,60.007638322977826
61.2,71.559746,62.89236167702218,59.507638322977826
74.2,67.51984,75.89236167702218,72.50763832297783
56.0,30.028534,57.69236167702218,54.30763832297782
60.7,55.17206,62.39236167702218,59.007638322977826
58.0,54.848152,59.69236167702218,56.30763832297782
61.3,58.720886,62.992361677022174,59.60763832297782
66.0,64.20311,67.69236167702218,64.30763832297782
63.0,54.520035,64.69236167702218,61.30763832297782
47.0,39.559315,48.69236167702218,45.30763832297782
69.0,48.10781,70.69236167702218,67.30763832297782
72.0,68.216644,73.69236167702218,70.30763832297782
71.32,69.53352,73.01236167702217,69.62763832297782
74.3,68.91739,75.99236167702217,72.60763832297782
40.0,51.279396,41.69236167702218,38.30763832297782
47.5,57.93502,49.19236167702218,45.80763832297782
74.0,62.147804,75.69236167702218,72.30763832297782
55.0,51.053413,56.69236167702218,53.30763832297782
49.16,40.085014,50.852361677022174,47.46763832297782
61.4,55.091385,63.092361677022176,59.70763832297782
63.0,64.91785,64.69236167702218,61.30763832297782
65.0,71.455986,66.69236167702218,63.30763832297782
59.0,55.08534,60.69236167702218,57.30763832297782
44.0,53.051285,45.69236167702218,42.30763832297782
54.790000000000006,60.07634,56.48236167702218,53.09763832297783
68.1,62.000954,69.79236167702217,66.40763832297782
73.0,67.684364,74.69236167702218,71.30763832297782
78.0,74.738144,79.69236167702218,76.30763832297782
61.0,65.70892,62.69236167702218,59.30763832297782
65.77,70.69065,67.46236167702217,64.07763832297782
65.0,47.052628,66.69236167702218,63.30763832297782
69.0,64.71273,70.69236167702218,67.30763832297782
71.5,74.052216,73.19236167702218,69.80763832297782
57.45,71.464485,59.14236167702218,55.757638322977826
65.0,69.11417,66.69236167702218,63.30763832297782
47.41,37.762966,49.102361677022174,45.71763832297782
72.77,67.57413,74.46236167702217,71.07763832297782
69.4,60.55265,71.09236167702218,67.70763832297783
79.0,66.3953,80.69236167702218,77.30763832297782
61.0,68.5205,62.69236167702218,59.30763832297782
36.0,45.852337,37.69236167702218,34.30763832297782
72.62,65.54611,74.31236167702218,70.92763832297783
72.0,61.752754,73.69236167702218,70.30763832297782
59.0,63.23693,60.69236167702218,57.30763832297782
59.0,62.043488,60.69236167702218,57.30763832297782
73.6,70.00691,75.29236167702217,71.90763832297782
68.6,63.309944,70.29236167702217,66.90763832297782
57.0,66.148895,58.69236167702218,55.30763832297782
65.56,60.51693,67.25236167702218,63.867638322977825
54.67,50.45585,56.36236167702218,52.977638322977825
63.0,68.5205,64.69236167702218,61.30763832297782
64.0,66.79853,65.69236167702218,62.30763832297782
77.0,70.09992,78.69236167702218,75.30763832297782
72.0,65.54611,73.69236167702218,70.30763832297782
45.17,55.774162,46.86236167702218,43.477638322977825
56.2,59.223915,57.89236167702218,54.507638322977826
67.2,65.18495,68.89236167702218,65.50763832297783
73.0,69.26097,74.69236167702218,71.30763832297782
69.9,61.822815,71.59236167702218,68.20763832297783
73.4,66.50426,75.09236167702218,71.70763832297783
72.5,70.09992,74.19236167702218,70.80763832297782
53.7,67.83338,55.39236167702218,52.007638322977826
59.7,70.2256,61.39236167702218,58.007638322977826
62.3,69.100845,63.992361677022174,60.60763832297782
43.3,47.839867,44.992361677022174,41.60763832297782
71.4,67.61666,73.09236167702218,69.70763832297783
54.0,60.776627,55.69236167702218,52.30763832297782
40.8,54.62699,42.492361677022174,39.10763832297782
57.0,63.23693,58.69236167702218,55.30763832297782
50.0,47.38829,51.69236167702218,48.30763832297782
42.0,31.091251,43.69236167702218,40.30763832297782
67.0,62.80079,68.69236167702218,65.30763832297782
66.0,59.61226,67.69236167702218,64.30763832297782
62.9,58.627625,64.59236167702217,61.20763832297782
61.2,58.644684,62.89236167702218,59.507638322977826
73.65,67.80849,75.34236167702218,71.95763832297783
